transaction_id,user_id,amount,city
1865,2,1323.95,Rio
1866,54,3412.8,Lisbon
1867,39,4150.8,Sao Paulo
1868,13,2810.43,Rio
1869,65,562.11,Rio
1870,2,668.88,Lisbon
1871,64,84.57,Madrid
1872,33,3910.25,Sao Paulo
1873,80,953.98,Rio
1874,35,2930.85,Rio
1875,74,1410.5,Sao Paulo
1876,81,4161.52,Rio
1877,11,2670.78,Lisbon
1878,99,2655.83,Lisbon
1879,14,1849.9,Madrid
1880,14,4362.15,Lisbon
1881,77,3906.14,Sao Paulo
1882,71,1503.89,Madrid
1883,28,2883.91,Sao Paulo
1884,55,1966.5,Sao Paulo
1885,22,3797.77,Madrid
1886,6,4807.73,Madrid
1887,90,140.0,Lisbon
1888,40,1860.91,Sao Paulo
1889,37,2199.35,Madrid
1890,11,2968.17,Lisbon
1891,66,2805.59,Madrid
1892,78,4078.16,Rio
1893,79,472.97,Sao Paulo
1894,72,328.45,Rio
1895,96,2821.36,Rio
1896,99,3053.21,Lisbon
1897,21,1300.28,Madrid
1898,6,3915.51,Lisbon
1899,99,4973.97,Madrid
1900,36,4992.75,Rio
1901,33,244.49,Sao Paulo
1902,41,2402.09,Lisbon
1903,70,1645.26,Rio
1904,63,2554.85,Lisbon
1905,48,1268.43,Madrid
1906,81,1583.25,Lisbon
1907,48,2684.89,Madrid
1908,65,331.6,Sao Paulo
1909,11,2385.84,Lisbon
1910,21,2621.06,Sao Paulo
1911,40,2213.49,Rio
1912,26,2764.99,Sao Paulo
1913,31,176.0,Rio
1914,92,124.73,Sao Paulo
1915,75,3291.15,Madrid
1916,54,213.99,Rio
1917,62,2101.65,Sao Paulo
1918,100,3796.03,Rio
1919,99,2683.86,Madrid
1920,41,3972.44,Rio
1921,49,1621.12,Lisbon
1922,96,4271.55,Rio
1923,20,2541.11,Sao Paulo
1924,31,4650.74,Sao Paulo
1925,5,1377.66,Madrid
1926,73,4289.84,Madrid
1927,13,4141.14,Madrid
1928,20,3516.49,Lisbon
1929,44,4061.53,Sao Paulo
1930,13,4422.81,Madrid
1931,96,1916.29,Lisbon
1932,41,2689.25,Sao Paulo
1933,58,4745.57,Rio
1934,43,3226.28,Sao Paulo
1935,78,3595.42,Sao Paulo
1936,50,1852.8,Lisbon
1937,60,66.92,Madrid
1938,92,232.72,Madrid
1939,14,215.45,Madrid
1940,26,2172.04,Madrid
1941,1,3340.32,Rio
1942,72,347.31,Lisbon
1943,48,4400.65,Sao Paulo
1944,9,4199.34,Madrid
1945,36,2516.92,Rio
1946,97,2767.07,Madrid
1947,12,4064.03,Lisbon
1948,100,2266.68,Rio
1949,27,305.44,Lisbon
1950,7,1684.69,Madrid
1951,68,4373.08,Madrid
1952,26,3406.94,Lisbon
1953,17,2243.69,Sao Paulo
1954,37,3438.5,Madrid
1955,25,3474.28,Rio
1956,36,4408.05,Sao Paulo
1957,19,4381.79,Madrid
1958,5,3843.2,Rio
1959,38,3716.77,Sao Paulo
1960,33,1663.12,Rio
1961,1,714.63,Rio
1962,54,2872.2,Sao Paulo
1963,58,3479.05,Lisbon
1964,82,838.17,Rio
1965,81,820.11,Lisbon
1966,86,2450.57,Madrid
1967,98,1537.46,Rio
1968,71,448.3,Lisbon
1969,91,3386.06,Madrid
1970,99,605.08,Lisbon
1971,90,1749.07,Madrid
1972,19,3634.94,Lisbon
1973,63,3880.49,Sao Paulo
1974,78,1976.64,Rio
1975,27,1831.09,Madrid
1976,75,571.04,Lisbon
1977,97,3923.86,Sao Paulo
1978,60,3364.76,Rio
1979,72,759.36,Lisbon
1980,44,692.37,Sao Paulo
1981,60,1513.13,Lisbon
1982,39,4279.97,Lisbon
1983,45,3286.82,Rio
1984,17,3997.98,Rio
1985,66,2678.58,Rio
1986,59,2121.02,Madrid
1987,49,3556.27,Madrid
1988,99,4953.18,Madrid
1989,66,2139.01,Rio
1990,10,45.44,Lisbon
1991,26,184.43,Rio
1992,92,4610.39,Sao Paulo
1993,49,4359.38,Lisbon
1994,61,1667.3,Lisbon
1995,80,2065.3,Sao Paulo
1996,7,2503.15,Sao Paulo
1997,59,4540.27,Lisbon
1998,16,1362.11,Sao Paulo
1999,26,3308.54,Sao Paulo
2000,33,1846.96,Sao Paulo
2001,65,2464.65,Madrid
2002,37,4609.39,Sao Paulo
2003,51,3606.72,Rio
2004,30,4766.55,Sao Paulo
2005,37,3865.54,Sao Paulo
2006,82,106.28,Sao Paulo
2007,8,4507.94,Madrid
2008,49,2741.72,Lisbon
2009,34,2299.71,Rio
2010,27,2180.88,Sao Paulo
2011,80,4037.42,Lisbon
2012,43,689.96,Rio
2013,4,2317.04,Rio
2014,99,3318.5,Sao Paulo
2015,1,3600.33,Lisbon
2016,85,643.06,Sao Paulo
2017,35,2383.06,Lisbon
2018,51,1793.4,Lisbon
2019,41,1956.41,Rio
2020,78,1683.21,Rio
2021,22,2150.64,Lisbon
2022,15,4997.97,Lisbon
2023,51,4609.35,Rio
2024,59,2608.43,Madrid
2025,70,2096.1,Lisbon
2026,18,386.31,Rio
2027,97,585.54,Sao Paulo
2028,1,4800.98,Sao Paulo
2029,61,4614.74,Sao Paulo
2030,52,4993.43,Rio
2031,62,1399.56,Madrid
2032,82,336.0,Lisbon
2033,51,3620.47,Sao Paulo
2034,56,2943.75,Sao Paulo
2035,5,4728.61,Madrid
2036,49,3496.39,Sao Paulo
2037,22,2131.15,Lisbon
2038,17,449.4,Lisbon
2039,5,2911.95,Madrid
2040,88,3069.25,Sao Paulo
2041,62,2696.65,Sao Paulo
2042,95,1972.07,Lisbon
2043,24,4455.18,Sao Paulo
2044,18,1904.89,Sao Paulo
2045,77,1726.89,Rio
2046,17,4449.85,Rio
2047,92,3447.3,Sao Paulo
2048,19,4674.73,Sao Paulo
2049,71,2403.64,Sao Paulo
2050,12,2178.02,Sao Paulo
2051,74,3575.85,Lisbon
2052,26,2783.08,Madrid
2053,9,2019.73,Rio
2054,54,2354.65,Lisbon
2055,96,4745.52,Madrid
2056,72,4623.78,Madrid
2057,98,4970.44,Lisbon
2058,15,4870.12,Lisbon
2059,58,1229.09,Sao Paulo
2060,14,4489.14,Rio
2061,83,2642.59,Lisbon
2062,3,2938.76,Sao Paulo
2063,89,1004.18,Madrid
2064,71,3903.37,Rio
2065,82,4048.12,Lisbon
2066,82,3121.86,Lisbon
2067,99,4832.83,Sao Paulo
2068,93,2156.06,Rio
2069,79,3860.13,Rio
1,56,4051.85,Sao Paulo
2,84,3941.92,Lisbon
3,80,160.72,Madrid
4,90,727.28,Madrid
5,22,1730.52,Rio
6,18,331.72,Rio
7,31,2576.12,Lisbon
8,8,4013.44,Sao Paulo
9,87,3201.76,Sao Paulo
10,64,379.46,Rio
11,57,2572.75,Rio
12,52,4280.93,Madrid
13,49,4145.22,Sao Paulo
14,88,740.27,Madrid
15,13,3442.43,Madrid
16,98,3561.22,Sao Paulo
17,100,1989.18,Sao Paulo
18,75,2646.05,Madrid
19,65,4249.85,Madrid
20,42,3830.79,Rio
21,3,3279.81,Sao Paulo
22,83,4028.71,Madrid
23,16,2668.07,Sao Paulo
24,17,2331.0,Lisbon
25,94,4468.03,Sao Paulo
26,81,4451.21,Madrid
27,57,1812.3,Rio
28,6,4456.77,Sao Paulo
29,53,84.75,Madrid
30,95,712.54,Lisbon
31,80,4380.65,Sao Paulo
32,88,1825.86,Sao Paulo
33,1,2868.38,Lisbon
34,93,2686.3,Lisbon
35,84,3328.32,Rio
36,25,4797.78,Lisbon
37,44,4040.89,Sao Paulo
38,18,3281.74,Sao Paulo
39,95,1741.88,Sao Paulo
40,81,4180.09,Lisbon
41,24,2055.01,Lisbon
42,41,1900.98,Rio
43,56,4036.47,Lisbon
44,20,672.4,Sao Paulo
45,20,2043.97,Sao Paulo
46,75,1428.18,Lisbon
47,100,314.35,Lisbon
48,6,662.58,Lisbon
49,93,2107.5,Rio
50,9,4623.52,Madrid
51,82,4944.42,Rio
52,57,894.78,Lisbon
53,34,3225.63,Rio
54,76,1071.71,Lisbon
55,1,4770.91,Rio
56,58,1208.07,Rio
57,59,2602.78,Lisbon
58,50,3542.15,Lisbon
59,33,3600.39,Sao Paulo
60,81,2042.01,Madrid
61,79,3865.05,Lisbon
62,88,653.35,Lisbon
63,43,905.47,Sao Paulo
64,11,4188.63,Madrid
65,26,3809.47,Sao Paulo
66,61,877.9,Rio
67,70,2436.83,Lisbon
68,51,4641.31,Madrid
69,46,2964.52,Madrid
70,6,1743.43,Rio
71,43,2403.31,Madrid
72,56,845.37,Lisbon
73,46,2293.91,Sao Paulo
74,4,2035.19,Madrid
75,11,3035.51,Madrid
76,56,1854.69,Rio
77,20,3416.48,Lisbon
78,1,1539.99,Lisbon
79,43,4017.01,Rio
80,70,1424.09,Rio
81,29,506.74,Rio
82,50,1284.75,Lisbon
83,66,3494.51,Lisbon
84,59,393.44,Sao Paulo
85,89,4142.25,Sao Paulo
86,58,4484.86,Sao Paulo
87,96,192.44,Sao Paulo
88,8,310.15,Rio
89,48,4415.29,Sao Paulo
90,47,84.01,Madrid
91,87,330.59,Sao Paulo
92,62,34.38,Sao Paulo
93,88,2899.56,Rio
94,31,2535.09,Sao Paulo
95,96,3759.7,Rio
96,84,4207.51,Sao Paulo
97,34,2205.31,Sao Paulo
98,66,1513.58,Rio
99,32,4070.81,Rio
100,44,3360.53,Lisbon
101,90,3444.23,Lisbon
102,22,4921.63,Lisbon
103,72,4026.53,Lisbon
104,84,859.64,Rio
105,98,1326.09,Lisbon
106,7,276.97,Madrid
107,26,1566.54,Rio
108,25,730.27,Rio
109,96,3696.28,Madrid
110,44,2650.84,Rio
111,32,416.57,Sao Paulo
112,32,4386.24,Rio
113,74,2150.48,Rio
114,39,4736.52,Rio
115,30,3249.31,Sao Paulo
116,5,947.75,Rio
117,18,498.26,Lisbon
118,16,308.86,Rio
119,22,1717.49,Sao Paulo
120,65,4763.28,Madrid
121,42,1051.59,Sao Paulo
122,11,2408.94,Madrid
123,62,3576.08,Rio
124,94,3160.88,Madrid
125,11,3785.64,Rio
126,72,1895.85,Sao Paulo
127,61,1599.58,Madrid
128,64,3894.48,Rio
129,39,4328.44,Madrid
130,34,3900.77,Sao Paulo
131,28,4613.6,Sao Paulo
132,23,754.56,Lisbon
133,4,3748.98,Lisbon
134,15,2069.94,Sao Paulo
135,63,3125.31,Lisbon
136,67,1804.28,Lisbon
137,71,4300.95,Rio
138,2,569.88,Madrid
139,21,4876.49,Rio
140,56,4265.8,Madrid
141,13,1645.38,Madrid
142,90,2578.47,Sao Paulo
143,60,4860.15,Rio
144,42,485.84,Lisbon
145,81,2811.23,Lisbon
146,80,1101.07,Sao Paulo
147,89,917.19,Rio
148,56,4471.48,Lisbon
149,33,1265.62,Lisbon
150,65,3847.23,Madrid
151,22,2157.9,Lisbon
152,10,4123.36,Sao Paulo
153,26,1353.05,Sao Paulo
154,58,4047.23,Lisbon
155,91,1695.71,Lisbon
156,97,4919.2,Madrid
157,82,1974.13,Lisbon
158,94,3444.56,Rio
159,92,2513.0,Rio
160,1,3470.46,Lisbon
161,62,4323.99,Sao Paulo
162,84,4603.81,Madrid
163,95,1755.18,Rio
164,85,2489.22,Sao Paulo
165,79,1651.24,Sao Paulo
166,81,4150.23,Sao Paulo
167,52,2993.6,Rio
168,44,790.43,Sao Paulo
169,61,793.1,Sao Paulo
170,31,2100.02,Rio
171,26,2824.59,Sao Paulo
172,78,1642.78,Madrid
173,4,256.73,Sao Paulo
174,89,1176.87,Lisbon
175,77,3540.03,Lisbon
176,79,135.03,Lisbon
177,5,1338.16,Rio
178,99,1927.83,Madrid
179,99,3423.6,Lisbon
180,24,1930.33,Rio
181,98,2453.78,Madrid
182,13,1584.17,Lisbon
183,75,2874.52,Rio
184,55,835.81,Lisbon
185,84,2714.27,Madrid
186,2,2904.43,Madrid
187,35,4916.22,Madrid
188,2,1568.51,Madrid
189,10,3611.66,Lisbon
190,45,684.13,Sao Paulo
191,53,4210.14,Madrid
192,13,3807.73,Sao Paulo
193,12,1804.06,Lisbon
194,14,649.03,Lisbon
195,67,1336.79,Madrid
196,98,714.53,Rio
197,46,3132.12,Madrid
198,6,1846.52,Madrid
199,59,4470.17,Rio
200,52,3747.94,Sao Paulo
201,78,1532.34,Rio
202,79,2894.38,Rio
203,49,1062.33,Rio
204,8,3854.64,Madrid
205,19,2625.61,Sao Paulo
206,58,4488.72,Madrid
207,16,1767.87,Rio
208,19,1167.18,Rio
209,25,3205.77,Rio
210,55,2877.65,Madrid
211,22,4073.53,Madrid
212,65,4119.22,Sao Paulo
213,88,4715.91,Sao Paulo
214,82,1471.1,Sao Paulo
215,21,350.61,Sao Paulo
216,39,2521.15,Madrid
217,19,697.44,Lisbon
218,66,3220.23,Lisbon
219,25,1515.83,Lisbon
220,85,623.43,Lisbon
221,45,1989.35,Lisbon
222,93,1116.09,Madrid
223,78,322.12,Rio
224,83,126.75,Madrid
225,28,3659.14,Rio
226,81,3350.55,Rio
227,94,2875.44,Sao Paulo
228,77,1693.94,Sao Paulo
229,87,2712.13,Rio
230,36,1095.17,Lisbon
231,62,3268.9,Rio
232,59,2091.54,Sao Paulo
233,41,560.82,Madrid
234,65,1059.76,Madrid
235,28,305.97,Madrid
236,54,1196.04,Lisbon
237,1,2879.7,Madrid
238,89,3197.58,Rio
239,64,2383.49,Sao Paulo
240,83,4859.19,Lisbon
241,89,4441.76,Madrid
242,81,1268.41,Sao Paulo
243,80,4090.47,Lisbon
244,17,3088.69,Lisbon
245,55,4600.94,Madrid
246,12,3069.69,Lisbon
247,32,1479.44,Rio
248,74,2546.2,Madrid
249,67,1286.91,Rio
250,83,2761.66,Sao Paulo
251,47,3473.61,Lisbon
252,8,4905.75,Madrid
253,67,2734.67,Lisbon
254,15,842.26,Rio
255,41,2556.94,Rio
256,44,1121.63,Rio
257,38,4425.43,Madrid
258,18,1845.61,Lisbon
259,15,4414.97,Lisbon
260,49,1908.66,Lisbon
261,22,4289.65,Madrid
262,7,2811.05,Sao Paulo
263,47,812.38,Rio
264,13,4379.04,Lisbon
265,13,349.1,Sao Paulo
266,32,1124.33,Lisbon
267,73,396.98,Madrid
268,58,666.61,Sao Paulo
269,86,1214.45,Rio
270,26,1473.95,Lisbon
271,42,2947.37,Madrid
272,96,889.07,Madrid
273,61,2551.7,Rio
274,95,2839.69,Lisbon
275,92,4386.02,Lisbon
276,17,4629.39,Rio
277,98,4962.64,Madrid
278,58,3194.59,Lisbon
279,34,2648.38,Rio
280,23,2143.51,Lisbon
281,90,4358.11,Lisbon
282,26,4615.29,Madrid
283,79,784.0,Lisbon
284,92,3311.55,Lisbon
285,84,3938.13,Madrid
286,59,91.59,Sao Paulo
287,80,1312.7,Lisbon
288,54,2042.81,Madrid
289,44,2851.37,Lisbon
290,49,4533.64,Lisbon
291,97,1086.04,Lisbon
292,74,1710.4,Madrid
293,94,4930.57,Rio
294,78,4100.68,Sao Paulo
295,96,2517.95,Lisbon
296,77,1612.67,Lisbon
297,78,2209.37,Sao Paulo
298,49,922.82,Madrid
299,7,3546.63,Lisbon
300,62,2632.36,Madrid
301,12,4296.16,Lisbon
302,18,1810.5,Rio
303,64,1725.21,Lisbon
304,46,131.46,Rio
305,91,2096.55,Madrid
306,90,1280.56,Lisbon
307,69,2973.49,Rio
308,54,1668.88,Sao Paulo
309,49,2726.57,Lisbon
310,81,2828.47,Madrid
311,71,2930.86,Lisbon
312,1,1060.78,Sao Paulo
313,91,4187.77,Lisbon
314,89,4012.61,Lisbon
315,61,809.12,Lisbon
316,54,3240.21,Sao Paulo
317,43,1239.82,Sao Paulo
318,38,4993.29,Madrid
319,64,4336.05,Rio
320,22,4924.34,Lisbon
321,70,263.98,Lisbon
322,66,533.48,Sao Paulo
323,16,1181.72,Rio
324,47,4238.79,Rio
325,94,571.38,Rio
326,34,1574.51,Rio
327,75,951.56,Madrid
328,1,3541.24,Lisbon
329,73,2391.02,Lisbon
330,77,4130.48,Sao Paulo
331,74,2696.85,Lisbon
332,69,1122.57,Rio
333,9,3051.41,Sao Paulo
334,30,4216.08,Rio
335,73,1898.9,Sao Paulo
336,38,1246.24,Lisbon
337,37,1890.12,Sao Paulo
338,37,4759.62,Madrid
339,93,3095.6,Sao Paulo
340,94,4760.33,Rio
341,60,2510.64,Madrid
342,17,2995.13,Rio
343,38,371.79,Rio
344,74,3389.89,Lisbon
345,60,2667.11,Madrid
346,88,2296.19,Lisbon
347,58,2816.4,Madrid
348,23,2945.71,Lisbon
349,100,4444.09,Lisbon
350,68,825.65,Madrid
351,48,2026.4,Lisbon
352,7,3041.52,Lisbon
353,6,2215.96,Lisbon
354,31,4706.12,Rio
355,94,3776.33,Sao Paulo
356,37,2202.66,Lisbon
357,39,2239.09,Lisbon
358,58,3143.31,Madrid
359,53,4257.93,Madrid
360,87,435.85,Madrid
361,88,4303.56,Sao Paulo
362,64,1612.75,Madrid
363,99,3426.03,Rio
364,84,4796.67,Lisbon
365,28,1931.23,Sao Paulo
366,37,3257.6,Rio
367,11,74.05,Madrid
368,56,4525.75,Lisbon
369,34,3419.07,Rio
370,16,562.91,Madrid
371,58,2547.67,Rio
372,33,4686.01,Sao Paulo
373,92,2391.24,Rio
374,21,848.01,Madrid
375,56,4312.21,Sao Paulo
376,10,3495.38,Sao Paulo
377,85,780.32,Lisbon
378,1,2608.91,Rio
379,45,2468.84,Rio
380,94,1053.29,Lisbon
381,8,1733.24,Lisbon
382,72,2556.4,Rio
383,47,4214.2,Madrid
384,24,4929.54,Rio
385,100,4349.63,Rio
386,45,4298.96,Rio
387,71,3101.72,Sao Paulo
388,32,3411.2,Sao Paulo
389,2,2406.95,Sao Paulo
390,44,160.97,Lisbon
391,7,3995.96,Rio
392,6,4624.86,Lisbon
393,56,4467.87,Madrid
394,50,2286.37,Lisbon
395,72,2281.95,Rio
396,53,531.42,Rio
397,31,1304.54,Madrid
398,72,1349.06,Madrid
399,26,4811.34,Lisbon
400,34,3831.76,Madrid
401,60,4725.76,Sao Paulo
402,56,2146.03,Rio
403,8,4655.93,Rio
404,43,1587.76,Madrid
405,89,4924.42,Lisbon
406,73,4641.7,Madrid
407,90,1983.52,Sao Paulo
408,61,4331.2,Lisbon
409,34,4198.62,Madrid
410,29,664.78,Lisbon
411,22,4921.43,Madrid
412,66,1926.23,Sao Paulo
413,40,2401.79,Lisbon
414,66,1522.27,Sao Paulo
415,85,1463.12,Madrid
416,95,1349.12,Madrid
417,91,4426.02,Madrid
418,49,3352.43,Sao Paulo
419,7,631.24,Lisbon
420,22,2510.07,Lisbon
421,40,4312.91,Lisbon
422,11,4692.9,Lisbon
423,38,4792.33,Sao Paulo
424,36,2460.57,Madrid
425,50,4364.17,Lisbon
426,60,4246.39,Madrid
427,20,118.41,Rio
428,17,4727.29,Madrid
429,89,4467.79,Rio
430,68,444.42,Madrid
431,69,4831.25,Lisbon
432,22,4097.94,Sao Paulo
433,20,4334.75,Lisbon
434,90,1160.89,Sao Paulo
435,97,194.42,Madrid
436,91,161.89,Madrid
437,82,4794.39,Madrid
438,31,240.58,Lisbon
439,87,4526.06,Sao Paulo
440,50,1105.22,Rio
441,60,1477.76,Madrid
442,70,4720.86,Sao Paulo
443,58,1986.3,Madrid
444,87,4451.13,Lisbon
445,24,403.81,Madrid
446,69,3016.79,Rio
447,39,1781.59,Madrid
448,16,1509.48,Rio
449,43,485.5,Madrid
450,38,1257.46,Rio
451,43,2679.45,Sao Paulo
452,10,2859.17,Rio
453,56,502.24,Rio
454,19,3584.58,Lisbon
455,38,4931.81,Lisbon
456,24,2131.42,Lisbon
457,3,707.43,Madrid
458,93,1433.84,Sao Paulo
459,80,2208.73,Sao Paulo
460,44,3491.36,Lisbon
461,92,4904.51,Rio
462,95,2493.51,Sao Paulo
463,47,1941.24,Rio
464,99,1401.67,Rio
465,62,4235.39,Rio
466,66,197.04,Sao Paulo
467,54,2417.25,Rio
468,4,3467.96,Sao Paulo
469,48,3952.84,Sao Paulo
470,4,4422.97,Sao Paulo
471,9,3277.52,Sao Paulo
472,14,2707.63,Lisbon
473,22,404.95,Madrid
474,49,4490.58,Madrid
475,65,4058.91,Rio
476,27,4189.37,Madrid
477,81,353.82,Lisbon
478,65,1784.01,Madrid
479,89,2778.56,Rio
480,38,213.33,Lisbon
481,16,3314.7,Lisbon
482,72,2548.52,Rio
483,21,4874.59,Sao Paulo
484,14,502.6,Sao Paulo
485,15,4631.76,Sao Paulo
486,100,4698.0,Sao Paulo
487,47,1275.95,Madrid
488,32,1325.83,Lisbon
489,86,2193.05,Rio
490,88,2291.56,Madrid
491,65,4318.7,Sao Paulo
492,87,3381.71,Sao Paulo
493,49,4147.79,Sao Paulo
494,38,4748.31,Rio
495,60,2869.91,Madrid
496,6,571.77,Rio
497,1,4776.43,Lisbon
498,15,2915.3,Lisbon
499,73,3654.63,Madrid
500,29,4537.24,Rio
501,87,4230.26,Lisbon
502,28,3895.5,Lisbon
503,48,2904.63,Madrid
504,5,4027.76,Rio
505,29,443.01,Rio
506,2,590.36,Lisbon
507,82,2070.8,Lisbon
508,73,256.99,Rio
509,14,1529.71,Madrid
510,66,294.76,Lisbon
511,29,4113.51,Sao Paulo
512,21,3907.39,Rio
513,81,4800.34,Rio
514,20,3763.46,Lisbon
515,24,2776.67,Sao Paulo
516,81,3189.65,Rio
517,80,2812.54,Madrid
518,67,2870.37,Sao Paulo
519,73,1845.08,Madrid
520,44,430.97,Sao Paulo
521,59,1316.46,Sao Paulo
522,33,306.69,Lisbon
523,20,2317.95,Lisbon
524,3,1959.85,Rio
525,75,338.94,Madrid
526,67,1750.84,Rio
527,25,4520.8,Sao Paulo
528,78,2715.6,Madrid
529,68,4034.09,Sao Paulo
530,100,3776.88,Madrid
531,79,4086.86,Madrid
532,27,1038.91,Rio
533,85,3692.87,Sao Paulo
534,11,1366.21,Rio
535,37,2219.07,Rio
536,12,3421.39,Sao Paulo
537,78,3219.0,Sao Paulo
538,90,790.12,Madrid
539,12,389.11,Lisbon
540,29,4210.75,Sao Paulo
541,99,3712.1,Madrid
542,98,4835.46,Lisbon
543,63,216.67,Madrid
544,42,2501.35,Rio
545,13,2419.47,Sao Paulo
546,95,3721.03,Madrid
547,98,4783.91,Sao Paulo
548,18,4448.16,Sao Paulo
549,27,4215.81,Madrid
550,76,2903.31,Madrid
551,4,1809.54,Rio
552,29,4600.45,Rio
553,65,4653.24,Madrid
554,83,2895.73,Rio
555,17,2550.85,Sao Paulo
556,61,449.28,Lisbon
557,48,1360.22,Rio
558,63,1193.73,Sao Paulo
559,89,1987.28,Madrid
560,34,1812.26,Lisbon
561,83,1843.8,Madrid
562,82,4269.28,Madrid
563,57,3690.44,Rio
564,2,3964.8,Rio
565,21,2693.41,Madrid
566,51,4279.07,Rio
567,72,3653.84,Lisbon
568,46,4903.04,Sao Paulo
569,15,1664.23,Lisbon
570,69,4474.53,Lisbon
571,75,2086.47,Rio
572,22,3551.79,Madrid
573,24,1672.93,Madrid
574,89,771.9,Rio
575,53,430.07,Rio
576,35,2376.3,Lisbon
577,63,1612.15,Rio
578,62,3402.5,Rio
579,16,4752.33,Madrid
580,90,3061.66,Lisbon
581,79,2630.58,Rio
582,18,2322.25,Madrid
583,51,3156.33,Sao Paulo
584,29,2433.05,Sao Paulo
585,94,2455.23,Madrid
586,61,4469.76,Lisbon
587,70,2043.14,Lisbon
588,79,410.31,Rio
589,69,2856.49,Sao Paulo
590,5,1498.38,Lisbon
591,67,3357.95,Sao Paulo
592,39,2359.95,Rio
593,38,3207.4,Sao Paulo
594,23,1327.2,Sao Paulo
595,64,1370.97,Sao Paulo
596,33,826.14,Sao Paulo
597,36,2461.23,Sao Paulo
598,11,1970.71,Rio
599,92,2907.3,Madrid
600,79,4073.43,Madrid
601,12,2679.74,Madrid
602,29,4698.1,Lisbon
603,12,3979.54,Rio
604,49,3014.97,Rio
605,26,1015.18,Rio
606,46,3099.19,Rio
607,99,3113.37,Madrid
608,4,2888.49,Rio
609,25,4339.58,Rio
610,75,449.64,Madrid
611,18,2059.49,Sao Paulo
612,67,4133.03,Madrid
613,92,4054.4,Sao Paulo
614,66,2435.34,Lisbon
615,13,272.82,Sao Paulo
616,95,3933.53,Rio
617,14,2286.59,Madrid
618,17,3269.0,Rio
619,69,522.82,Sao Paulo
620,68,3891.19,Sao Paulo
621,72,240.27,Lisbon
622,9,3062.08,Madrid
623,32,1734.56,Rio
624,100,2229.68,Madrid
625,6,2950.15,Madrid
626,21,4306.1,Lisbon
627,85,2976.93,Rio
628,87,3533.14,Sao Paulo
629,95,908.94,Rio
630,7,4138.91,Rio
631,39,4346.07,Lisbon
632,48,1924.72,Madrid
633,45,405.17,Madrid
1,60,1767.67,Madrid
2,71,878.48,Madrid
3,97,1245.2,Rio
4,42,1426.22,Unknown
5,67,3420.14,Rio
6,5,1821.65,Rio
7,11,4418.54,Rio
8,85,1228.2,Madrid
9,32,3103.11,Rio
10,34,1755.79,Rio
11,57,1861.34,Lisbon
12,89,1666.29,Rio
13,8,604.39,Madrid
14,1,3862.72,Madrid
15,62,226.73,Madrid
16,52,912.24,Madrid
17,98,4126.79,Unknown
18,91,4723.62,Lisbon
19,72,4665.92,Lisbon
20,94,4390.04,Unknown
21,13,3711.77,Madrid
22,63,3718.4,Unknown
23,76,4470.89,Madrid
24,93,955.98,Rio
25,75,320.71,Unknown
26,32,3148.34,Unknown
27,74,4583.15,Unknown
28,3,3091.35,Madrid
29,43,3424.63,Madrid
30,90,4558.95,Madrid
31,49,1381.63,Lisbon
32,62,2502.1,Unknown
33,3,608.43,Sao Paulo
34,75,4077.14,Lisbon
35,84,2765.51,Lisbon
36,18,4416.08,Unknown
37,16,3439.54,Rio
38,33,4979.51,Lisbon
39,11,1842.9,Sao Paulo
40,37,1817.11,Unknown
41,95,3421.43,Rio
42,19,1213.88,Sao Paulo
43,98,3965.92,Rio
44,40,4847.86,Rio
45,38,1114.68,Sao Paulo
46,48,4355.67,Sao Paulo
47,88,629.51,Rio
48,33,2694.88,Madrid
49,43,4561.32,Madrid
50,34,3227.76,Rio
51,88,60.44,Madrid
52,51,713.67,Lisbon
53,68,4048.23,Unknown
54,87,624.21,Madrid
55,67,2341.82,Unknown
56,27,1381.43,Sao Paulo
57,74,1147.17,Madrid
58,16,4130.93,Lisbon
59,42,3877.48,Madrid
60,51,50.55,Sao Paulo
61,61,4024.94,Rio
62,18,2409.11,Madrid
63,2,3721.38,Unknown
64,58,4859.84,Unknown
65,98,2964.44,Unknown
66,46,3703.86,Sao Paulo
67,15,790.68,Rio
68,57,1217.7,Lisbon
69,67,4184.43,Sao Paulo
70,58,633.99,Madrid
71,83,3785.52,Sao Paulo
72,50,118.44,Unknown
73,17,4862.26,Lisbon
74,51,4244.3,Madrid
75,31,4533.12,Lisbon
76,6,2729.08,Lisbon
77,93,15.42,Lisbon
78,91,3152.78,Lisbon
79,85,2005.08,Sao Paulo
80,38,2200.32,Rio
81,23,4598.9,Rio
82,47,389.27,Sao Paulo
83,82,3608.51,Rio
84,79,3242.14,Unknown
85,13,2063.31,Lisbon
86,59,2508.89,Sao Paulo
87,36,388.52,Rio
88,4,4573.78,Lisbon
89,90,2425.33,Lisbon
90,4,3504.07,Unknown
91,23,3500.44,Sao Paulo
92,71,4322.95,Rio
93,52,3660.94,Sao Paulo
94,38,2095.74,Madrid
95,58,3057.45,Sao Paulo
96,16,195.03,Madrid
97,55,2500.58,Rio
98,74,68.68,Rio
99,14,4699.85,Lisbon
100,67,4901.25,Lisbon
101,61,4409.01,Rio
102,64,3675.7,Sao Paulo
103,31,1912.58,Unknown
104,43,854.17,Sao Paulo
105,5,2774.89,Rio
106,95,2523.01,Unknown
107,83,2961.45,Rio
108,45,1803.95,Rio
109,79,3312.68,Madrid
